tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0141369	movie	Inspector Gadget	Inspector Gadget	0	1999.0	\N	78	Action,Adventure,Comedy	4.2	49402
tt0141926	movie	U-571	U-571	0	2000.0	\N	116	Action,War	6.6	83905
tt0141974	movie	The War Zone	The War Zone	0	1999.0	\N	98	Drama,Thriller	7.3	10660
tt0142192	movie	The Corruptor	The Corruptor	0	1999.0	\N	110	Action,Crime,Thriller	6.0	18752
tt0142236	movie	Dragon Ball Z: Revival Fusion	Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta	0	1995.0	\N	51	Action,Animation,Sci-Fi	7.6	11359
tt0142242	movie	Dragon Ball Z: Broly - The Legendary Super Saiyan	Dragon Ball Z: Moetsukiro!! Nessen Ressen Chô-Gekisen	0	1993.0	\N	72	Action,Animation,Fantasy	7.4	11266
tt0142342	movie	Big Daddy	Big Daddy	0	1999.0	\N	93	Comedy,Drama	6.4	224281
tt0142688	movie	The Ninth Gate	The Ninth Gate	0	1999.0	\N	133	Mystery,Thriller	6.7	187909
tt0142804	movie	Resurrection	Resurrection	0	1999.0	\N	108	Crime,Drama,Horror	6.1	10540
tt0143145	movie	The World Is Not Enough	The World Is Not Enough	0	1999.0	\N	128	Action,Adventure,Thriller	6.4	204437
tt0144084	movie	American Psycho	American Psycho	0	2000.0	\N	102	Crime,Drama,Horror	7.6	650187
tt0144117	movie	The Boondock Saints	The Boondock Saints	0	1999.0	\N	108	Action,Thriller	7.7	242866
tt0144120	movie	Bride of Chucky	Bride of Chucky	0	1998.0	\N	89	Comedy,Horror,Thriller	5.6	61026
tt0144168	movie	Dick	Dick	0	1999.0	\N	94	Comedy	6.2	20775
tt0144201	movie	Girl on the Bridge	La fille sur le pont	0	1999.0	\N	90	Comedy,Drama,Romance	7.5	14075
tt0144214	movie	The General's Daughter	The General's Daughter	0	1999.0	\N	116	Crime,Drama,Mystery	6.4	61387
tt0144528	movie	Nutty Professor II: The Klumps	Nutty Professor II: The Klumps	0	2000.0	\N	106	Comedy,Romance,Sci-Fi	4.4	52023
tt0144640	movie	Three to Tango	Three to Tango	0	1999.0	\N	98	Comedy,Romance	6.1	19491
tt0144715	movie	Holy Smoke	Holy Smoke	0	1999.0	\N	115	Comedy,Drama	5.9	15231
tt0144814	movie	The Rage: Carrie 2	The Rage: Carrie 2	0	1999.0	\N	104	Drama,Horror,Sci-Fi	4.7	17082
tt0144964	movie	Highlander: Endgame	Highlander: Endgame	0	2000.0	\N	87	Action,Adventure,Fantasy	4.6	20816
tt0145487	movie	Spider-Man	Spider-Man	0	2002.0	\N	121	Action,Adventure,Sci-Fi	7.4	834164
tt0145503	movie	Sunshine	Sunshine	0	1999.0	\N	181	Drama,History,Romance	7.5	15417
tt0145531	movie	Stigmata	Stigmata	0	1999.0	\N	103	Horror	6.2	70093
tt0145547	movie	Two Hands	Two Hands	0	1999.0	\N	103	Comedy,Crime,Thriller	7.0	13136
tt0145653	movie	Angela's Ashes	Angela's Ashes	0	1999.0	\N	145	Biography,Drama	7.3	22482
tt0145660	movie	Austin Powers: The Spy Who Shagged Me	Austin Powers: The Spy Who Shagged Me	0	1999.0	\N	95	Action,Adventure,Comedy	6.6	239391
tt0145681	movie	The Bone Collector	The Bone Collector	0	1999.0	\N	118	Crime,Drama,Mystery	6.7	175692
tt0145734	movie	Playing by Heart	Playing by Heart	0	1998.0	\N	121	Comedy,Drama,Romance	7.0	19856
tt0145893	movie	Simply Irresistible	Simply Irresistible	0	1999.0	\N	96	Comedy,Drama,Fantasy	5.2	14412
tt0146309	movie	Thirteen Days	Thirteen Days	0	2000.0	\N	145	Drama,History,Thriller	7.3	60292
tt0146316	movie	Lara Croft: Tomb Raider	Lara Croft: Tomb Raider	0	2001.0	\N	100	Action,Adventure,Fantasy	5.7	213190
tt0146336	movie	Urban Legend	Urban Legend	0	1998.0	\N	99	Horror,Mystery,Thriller	5.6	68603
tt0146675	movie	End of Days	End of Days	0	1999.0	\N	122	Action,Fantasy,Horror	5.8	112956
tt0146838	movie	Any Given Sunday	Any Given Sunday	0	1999.0	\N	162	Drama,Sport	6.9	122539
tt0146882	movie	High Fidelity	High Fidelity	0	2000.0	\N	113	Comedy,Drama,Music	7.4	183918
tt0146984	movie	The Legend of Bagger Vance	The Legend of Bagger Vance	0	2000.0	\N	126	Drama,Fantasy,Sport	6.7	58103
tt0147004	movie	Little Voice	Little Voice	0	1998.0	\N	97	Comedy,Drama,Music	7.0	16820
tt0147612	movie	Happiness	Happiness	0	1998.0	\N	134	Comedy,Drama	7.7	71891
tt0147800	movie	10 Things I Hate About You	10 Things I Hate About You	0	1999.0	\N	97	Comedy,Drama,Romance	7.3	355653
tt0149261	movie	Deep Blue Sea	Deep Blue Sea	0	1999.0	\N	105	Action,Adventure,Sci-Fi	5.9	136930
tt0149601	movie	Cholera Street	Agir Roman	0	1997.0	\N	120	Crime,Drama,Romance	7.6	11452
tt0149624	movie	All the Pretty Horses	All the Pretty Horses	0	2000.0	\N	116	Drama,Romance,Western	5.8	15264
tt0149691	movie	Anywhere But Here	Anywhere But Here	0	1999.0	\N	114	Comedy,Drama	6.2	18265
tt0150377	movie	Double Jeopardy	Double Jeopardy	0	1999.0	\N	105	Crime,Drama,Mystery	6.5	90143
tt0150662	movie	Show Me Love	Fucking Åmål	0	1998.0	\N	89	Comedy,Drama,Romance	7.5	53605
tt0150915	movie	Hilary and Jackie	Hilary and Jackie	0	1998.0	\N	121	Biography,Drama,Music	7.3	10481
tt0150992	movie	Hum Dil De Chuke Sanam	Hum Dil De Chuke Sanam	0	1999.0	\N	188	Comedy,Drama,Musical	7.4	19112
tt0151137	movie	The Messenger: The Story of Joan of Arc	Joan of Arc	0	1999.0	\N	158	Adventure,Biography,Drama	6.4	67992
tt0151150	movie	Josh	Josh	0	2000.0	\N	162	Action,Drama,Musical	6.1	10562
tt0151568	movie	Topsy-Turvy	Topsy-Turvy	0	1999.0	\N	160	Biography,Comedy,Drama	7.4	13085
tt0151738	movie	Never Been Kissed	Never Been Kissed	0	1999.0	\N	107	Comedy,Drama,Romance	6.0	93944
tt0151804	movie	Office Space	Office Space	0	1999.0	\N	89	Comedy	7.6	274303
tt0152930	movie	Taxi	Taxi	0	1998.0	\N	89	Action,Comedy,Crime	7.0	85891
tt0154420	movie	The Celebration	Festen	0	1998.0	\N	105	Drama	8.1	89632
tt0154421	movie	The Idiots	Idioterne	0	1998.0	\N	117	Comedy,Drama	6.8	32671
tt0154506	movie	Following	Following	0	1998.0	\N	69	Crime,Mystery,Thriller	7.5	95305
tt0155267	movie	The Thomas Crown Affair	The Thomas Crown Affair	0	1999.0	\N	113	Crime,Romance,Thriller	6.8	96223
tt0155711	movie	Flawless	Flawless	0	1999.0	\N	112	Crime,Drama	6.4	19235
tt0155753	movie	I'll Be Home for Christmas	I'll Be Home for Christmas	0	1998.0	\N	86	Comedy,Family	5.5	11213
tt0155776	movie	Jawbreaker	Jawbreaker	0	1999.0	\N	86	Comedy,Crime,Thriller	5.6	27518
tt0155975	movie	Psycho	Psycho	0	1998.0	\N	105	Horror,Mystery,Thriller	4.6	49396
tt0156794	movie	Eternity and a Day	Mia aioniotita kai mia mera	0	1998.0	\N	137	Drama	7.9	13435
tt0156812	movie	My Dog Skip	My Dog Skip	0	2000.0	\N	95	Comedy,Drama,Family	7.0	20895
tt0156841	movie	The Next Best Thing	The Next Best Thing	0	2000.0	\N	108	Comedy,Drama,Romance	4.6	11482
tt0156887	movie	Perfect Blue	Pâfekuto burû	0	1997.0	\N	81	Animation,Crime,Drama	8.0	82637
tt0156934	movie	Random Hearts	Random Hearts	0	1999.0	\N	133	Drama,Mystery,Romance	5.3	21992
tt0157016	movie	I Stand Alone	Seul contre tous	0	1998.0	\N	93	Crime,Drama,Thriller	7.3	24588
tt0157262	movie	2001: A Space Travesty	2001: A Space Travesty	0	2000.0	\N	99	Comedy,Sci-Fi	3.4	12471
tt0157472	movie	Clockstoppers	Clockstoppers	0	2002.0	\N	94	Action,Adventure,Comedy	5.2	14690
tt0157503	movie	Drop Dead Gorgeous	Drop Dead Gorgeous	0	1999.0	\N	97	Comedy,Romance,Thriller	6.6	38506
tt0157583	movie	Enigma	Enigma	0	2001.0	\N	119	Drama,Mystery,Romance	6.4	21464
tt0158371	movie	Sweet and Lowdown	Sweet and Lowdown	0	1999.0	\N	95	Comedy,Drama,Music	7.2	35771
tt0158493	movie	Belly	Belly	0	1998.0	\N	96	Crime,Drama	6.2	11811
tt0158622	movie	The Flintstones in Viva Rock Vegas	The Flintstones in Viva Rock Vegas	0	2000.0	\N	90	Comedy,Family,Romance	3.7	24330
tt0158811	movie	Muppets from Space	Muppets from Space	0	1999.0	\N	87	Adventure,Comedy,Family	6.2	20050
tt0158983	movie	South Park: Bigger, Longer & Uncut	South Park: Bigger, Longer & Uncut	0	1999.0	\N	81	Animation,Comedy,Fantasy	7.7	209078
tt0159097	movie	The Virgin Suicides	The Virgin Suicides	0	1999.0	\N	97	Drama,Romance	7.2	159799
tt0159273	movie	Behind Enemy Lines	Behind Enemy Lines	0	2001.0	\N	106	Action,Drama,Thriller	6.4	108479
tt0159365	movie	Cold Mountain	Cold Mountain	0	2003.0	\N	154	Adventure,Drama,Romance	7.2	151648
tt0159382	movie	Croupier	Croupier	0	1998.0	\N	94	Crime,Drama	7.0	22659
tt0160009	movie	The Art of War	The Art of War	0	2000.0	\N	117	Action,Adventure,Crime	5.7	30357
tt0160127	movie	Charlie's Angels	Charlie's Angels	0	2000.0	\N	98	Action,Adventure,Comedy	5.6	190651
tt0160184	movie	Eye See You	D-Tox	0	2002.0	\N	96	Crime,Thriller	5.3	28475
tt0160236	movie	Dudley Do-Right	Dudley Do-Right	0	1999.0	\N	77	Comedy,Family,Romance	3.9	11039
tt0160399	movie	Impostor	Impostor	0	2001.0	\N	95	Drama,Mystery,Sci-Fi	6.2	24122
tt0160484	movie	Lost Souls	Lost Souls	0	2000.0	\N	97	Drama,Horror,Thriller	4.8	11126
tt0160611	movie	Ordinary Decent Criminal	Ordinary Decent Criminal	0	2000.0	\N	93	Comedy,Crime	6.3	14117
tt0160797	movie	Rules of Engagement	Rules of Engagement	0	2000.0	\N	128	Drama,Thriller,War	6.4	48943
tt0160862	movie	She's All That	She's All That	0	1999.0	\N	95	Comedy,Romance	5.9	99119
tt0160916	movie	The Story of Us	The Story of Us	0	1999.0	\N	95	Comedy,Drama,Romance	5.9	24403
tt0161081	movie	What Lies Beneath	What Lies Beneath	0	2000.0	\N	130	Drama,Horror,Mystery	6.6	130101
tt0161083	movie	What's the Worst That Could Happen?	What's the Worst That Could Happen?	0	2001.0	\N	94	Comedy,Crime	5.4	16250
tt0161860	movie	Nowhere in Africa	Nirgendwo in Afrika	0	2001.0	\N	141	Biography,Drama,History	7.5	13604
tt0162222	movie	Cast Away	Cast Away	0	2000.0	\N	143	Adventure,Drama,Romance	7.8	606583
tt0162346	movie	Ghost World	Ghost World	0	2001.0	\N	111	Comedy,Drama	7.3	123171
tt0162360	movie	Happy, Texas	Happy, Texas	0	1999.0	\N	98	Comedy,Crime,Romance	6.3	10107
tt0162650	movie	Shaft	Shaft	0	2000.0	\N	99	Action,Crime,Thriller	6.0	78594
tt0162661	movie	Sleepy Hollow	Sleepy Hollow	0	1999.0	\N	105	Fantasy,Horror,Mystery	7.3	368736
tt0162677	movie	Summer of Sam	Summer of Sam	0	1999.0	\N	142	Crime,Drama,Romance	6.7	39825
tt0162973	movie	Get Real	Get Real	0	1998.0	\N	108	Comedy,Drama,Romance	7.5	14330
tt0162983	movie	Hanging Up	Hanging Up	0	2000.0	\N	94	Comedy,Drama	4.8	12865
tt0163025	movie	Jurassic Park III	Jurassic Park III	0	2001.0	\N	92	Action,Adventure,Sci-Fi	5.9	329316
tt0163187	movie	Runaway Bride	Runaway Bride	0	1999.0	\N	116	Comedy,Romance	5.6	100971
tt0163651	movie	American Pie	American Pie	0	1999.0	\N	95	Comedy	7.0	416083
tt0163978	movie	The Beach	The Beach	0	2000.0	\N	119	Adventure,Drama,Romance	6.6	244914
tt0163983	movie	Bless the Child	Bless the Child	0	2000.0	\N	107	Crime,Drama,Horror	5.1	14945
tt0163988	movie	Bringing Out the Dead	Bringing Out the Dead	0	1999.0	\N	121	Drama,Thriller	6.8	72316
tt0164052	movie	Hollow Man	Hollow Man	0	2000.0	\N	112	Action,Horror,Sci-Fi	5.8	134067
tt0164108	movie	The Muse	The Muse	0	1999.0	\N	97	Comedy	5.7	11129
tt0164114	movie	Drive Me Crazy	Drive Me Crazy	0	1999.0	\N	91	Comedy,Drama,Romance	5.7	20327
tt0164181	movie	Stir of Echoes	Stir of Echoes	0	1999.0	\N	99	Horror,Mystery,Thriller	6.9	83764
tt0164184	movie	The Sum of All Fears	The Sum of All Fears	0	2002.0	\N	124	Action,Drama,Thriller	6.4	119891
tt0164212	movie	Under Suspicion	Under Suspicion	0	2000.0	\N	110	Crime,Drama,Thriller	6.4	26652
tt0164334	movie	Along Came a Spider	Along Came a Spider	0	2001.0	\N	104	Drama,Thriller	6.4	91235
tt0164538	movie	Dil Se..	Dil Se..	0	1998.0	\N	144	Drama,Romance	7.5	29773
tt0164912	movie	Stuart Little	Stuart Little	0	1999.0	\N	84	Adventure,Comedy,Family	6.0	140710
tt0164961	movie	Vidocq	Vidocq	0	2001.0	\N	98	Action,Crime,Fantasy	6.4	22637
tt0165078	movie	After Life	Wandafuru raifu	0	1998.0	\N	119	Drama,Fantasy	7.6	12828
tt0165546	movie	The Wounds	Rane	0	1998.0	\N	103	Comedy,Crime,Drama	8.0	11250
tt0165710	movie	Detroit Rock City	Detroit Rock City	0	1999.0	\N	95	Adventure,Comedy,Music	6.8	40221
tt0165798	movie	Ghost Dog: The Way of the Samurai	Ghost Dog: The Way of the Samurai	0	1999.0	\N	116	Crime,Drama	7.5	93554
tt0165832	movie	Interstate 60: Episodes of the Road	Interstate 60: Episodes of the Road	0	2002.0	\N	116	Adventure,Comedy,Drama	7.6	34464
tt0165854	movie	The Limey	The Limey	0	1999.0	\N	89	Crime,Drama,Mystery	6.9	33601
tt0165929	movie	Romeo Must Die	Romeo Must Die	0	2000.0	\N	115	Action,Crime,Thriller	6.1	71818
tt0165982	movie	Sinbad: Legend of the Seven Seas	Sinbad: Legend of the Seven Seas	0	2003.0	\N	88	Adventure,Animation,Comedy	6.7	56610
tt0166175	movie	East Is East	East Is East	0	1999.0	\N	96	Comedy,Drama	6.9	19622
tt0166276	movie	Monkeybone	Monkeybone	0	2001.0	\N	93	Animation,Comedy,Fantasy	4.8	18591
tt0166396	movie	Waking Ned Devine	Waking Ned	0	1998.0	\N	91	Comedy	7.3	27195
tt0166485	movie	Anna and the King	Anna and the King	0	1999.0	\N	148	Drama,History,Romance	6.7	38017
tt0166813	movie	Spirit: Stallion of the Cimarron	Spirit: Stallion of the Cimarron	0	2002.0	\N	83	Adventure,Animation,Drama	7.2	79901
tt0166896	movie	The Straight Story	The Straight Story	0	1999.0	\N	112	Biography,Drama	8.0	92845
tt0166924	movie	Mulholland Drive	Mulholland Dr.	0	2001.0	\N	147	Drama,Mystery,Thriller	7.9	365216
tt0166943	movie	Music of the Heart	Music of the Heart	0	1999.0	\N	124	Drama,Music	6.8	12971
tt0167190	movie	Hellboy	Hellboy	0	2004.0	\N	122	Action,Adventure,Fantasy	6.8	337246
tt0167260	movie	The Lord of the Rings: The Return of the King	The Lord of the Rings: The Return of the King	0	2003.0	\N	201	Action,Adventure,Drama	9.0	1878988
tt0167261	movie	The Lord of the Rings: The Two Towers	The Lord of the Rings: The Two Towers	0	2002.0	\N	179	Action,Adventure,Drama	8.8	1696289
tt0167404	movie	The Sixth Sense	The Sixth Sense	0	1999.0	\N	107	Drama,Mystery,Thriller	8.2	1007563
tt0167427	movie	Superstar	Superstar	0	1999.0	\N	81	Comedy,Romance	5.2	19775
tt0167456	movie	Thunderbirds	Thunderbirds	0	2004.0	\N	95	Action,Adventure,Comedy	4.3	14142
tt0168501	movie	The Best Man	The Best Man	0	1999.0	\N	120	Comedy,Drama,Romance	6.7	11342
tt0168629	movie	Dancer in the Dark	Dancer in the Dark	0	2000.0	\N	140	Crime,Drama,Musical	7.9	112605
tt0168786	movie	Antwone Fisher	Antwone Fisher	0	2002.0	\N	120	Biography,Drama	7.3	36880
tt0169102	movie	Lagaan: Once Upon a Time in India	Lagaan: Once Upon a Time in India	0	2001.0	\N	224	Drama,Musical,Sport	8.1	116642
tt0169547	movie	American Beauty	American Beauty	0	1999.0	\N	122	Drama	8.3	1170168
tt0169858	movie	Neon Genesis Evangelion: The End of Evangelion	Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni	0	1997.0	\N	87	Action,Animation,Drama	8.1	58035
tt0169880	movie	Neon Genesis Evangelion: Death & Rebirth	Shin seiki Evangelion Gekijô-ban: Shito shinsei	0	1997.0	\N	101	Action,Animation,Drama	7.2	14807
tt0170016	movie	How the Grinch Stole Christmas	How the Grinch Stole Christmas	0	2000.0	\N	104	Comedy,Family,Fantasy	6.3	267752
tt0170691	movie	Tigerland	Tigerland	0	2000.0	\N	101	Drama,War	6.9	42132
tt0171363	movie	The Haunting	The Haunting	0	1999.0	\N	113	Fantasy,Horror,Mystery	5.0	78088
tt0171433	movie	Keeping the Faith	Keeping the Faith	0	2000.0	\N	128	Comedy,Drama,Romance	6.4	52529
tt0171580	movie	Nurse Betty	Nurse Betty	0	2000.0	\N	110	Comedy,Crime,Drama	6.3	35649
tt0171685	movie	Ratcatcher	Ratcatcher	0	1999.0	\N	94	Drama	7.5	11180
tt0171804	movie	Boys Don't Cry	Boys Don't Cry	0	1999.0	\N	118	Biography,Crime,Drama	7.5	100200
tt0172156	movie	Bad Boys II	Bad Boys II	0	2003.0	\N	147	Action,Comedy,Crime	6.6	257361
tt0172396	movie	The End of the Affair	The End of the Affair	0	1999.0	\N	102	Drama,Romance	7.0	23347
tt0172493	movie	Girl, Interrupted	Girl, Interrupted	0	1999.0	\N	127	Biography,Drama	7.3	196112
tt0172495	movie	Gladiator	Gladiator	0	2000.0	\N	155	Action,Adventure,Drama	8.5	1528762
tt0172684	movie	Kuch Kuch Hota Hai	Kuch Kuch Hota Hai	0	1998.0	\N	177	Comedy,Drama,Musical	7.5	54413
tt0173716	movie	Cecil B. Demented	Cecil B. Demented	0	2000.0	\N	87	Comedy,Crime,Thriller	6.2	16164
tt0173840	movie	Final Fantasy: The Spirits Within	Final Fantasy: The Spirits Within	0	2001.0	\N	106	Action,Adventure,Animation	6.4	82913
tt0174480	movie	Autumn in New York	Autumn in New York	0	2000.0	\N	103	Drama,Romance	5.6	27305
tt0174856	movie	The Hurricane	The Hurricane	0	1999.0	\N	146	Biography,Drama,Sport	7.6	99283
tt0175142	movie	Scary Movie	Scary Movie	0	2000.0	\N	88	Comedy	6.2	269967
tt0175526	movie	Cherry Falls	Cherry Falls	0	2000.0	\N	92	Horror,Mystery,Thriller	5.2	14153
tt0175880	movie	Magnolia	Magnolia	0	1999.0	\N	188	Drama	8.0	318452
tt0176269	movie	Universal Soldier: The Return	Universal Soldier: The Return	0	1999.0	\N	83	Action,Sci-Fi	4.2	29976
tt0176783	movie	Gossip	Gossip	0	2000.0	\N	90	Drama,Mystery,Thriller	5.9	16999
tt0177789	movie	Galaxy Quest	Galaxy Quest	0	1999.0	\N	102	Adventure,Comedy,Sci-Fi	7.4	168582
tt0177858	movie	In July	Im Juli	0	2000.0	\N	99	Adventure,Comedy,Romance	7.7	22419
tt0177971	movie	The Perfect Storm	The Perfect Storm	0	2000.0	\N	130	Action,Adventure,Drama	6.5	171951
tt0178737	movie	Mansfield Park	Mansfield Park	0	1999.0	\N	112	Comedy,Drama,Romance	7.0	24860
tt0178868	movie	Ringu	Ringu	0	1998.0	\N	96	Horror,Mystery	7.2	72995
tt0179098	movie	Moonlight Mile	Moonlight Mile	0	2002.0	\N	117	Drama,Romance	6.6	14379
tt0179116	movie	But I'm a Cheerleader	But I'm a Cheerleader	0	1999.0	\N	85	Comedy,Drama,Romance	6.7	35708
tt0179626	movie	15 Minutes	15 Minutes	0	2001.0	\N	120	Action,Crime,Drama	6.1	51071
tt0180052	movie	The Adventures of Pluto Nash	The Adventures of Pluto Nash	0	2002.0	\N	95	Action,Comedy,Sci-Fi	3.8	26390
tt0180073	movie	Quills	Quills	0	2000.0	\N	124	Biography,Drama	7.2	55379
tt0180093	movie	Requiem for a Dream	Requiem for a Dream	0	2000.0	\N	102	Drama	8.3	858209
tt0180734	movie	Hardball	Hard Ball	0	2001.0	\N	106	Comedy,Drama,Sport	6.4	32314
tt0180748	movie	In China They Eat Dogs	I Kina spiser de hunde	0	1999.0	\N	91	Action,Comedy,Crime	7.3	22355
tt0181288	movie	American Movie	American Movie	0	1999.0	\N	107	Comedy,Documentary	7.8	18605
tt0181316	movie	Blue Streak	Blue Streak	0	1999.0	\N	93	Action,Comedy,Crime	6.3	85603
tt0181536	movie	Finding Forrester	Finding Forrester	0	2000.0	\N	136	Drama	7.3	87588
tt0181627	movie	Kirikou and the Sorceress	Kirikou et la sorcière	0	1998.0	\N	71	Adventure,Animation,Family	7.5	10239
tt0181689	movie	Minority Report	Minority Report	0	2002.0	\N	145	Action,Crime,Mystery	7.6	563358
tt0181739	movie	Osmosis Jones	Osmosis Jones	0	2001.0	\N	95	Action,Adventure,Animation	6.3	37204
tt0181852	movie	Terminator 3: Rise of the Machines	Terminator 3: Rise of the Machines	0	2003.0	\N	109	Action,Sci-Fi	6.3	406667
tt0181865	movie	Traffic	Traffic	0	2000.0	\N	147	Crime,Drama,Thriller	7.6	211813
tt0181875	movie	Almost Famous	Almost Famous	0	2000.0	\N	122	Adventure,Comedy,Drama	7.9	282590
tt0181984	movie	Boiler Room	Boiler Room	0	2000.0	\N	120	Crime,Drama,Thriller	7.0	54702
tt0182789	movie	Bicentennial Man	Bicentennial Man	0	1999.0	\N	132	Drama,Sci-Fi	6.9	120477
tt0183505	movie	Me, Myself & Irene	Me, Myself & Irene	0	2000.0	\N	116	Comedy	6.6	242757
tt0183523	movie	Mission to Mars	Mission to Mars	0	2000.0	\N	114	Adventure,Sci-Fi,Thriller	5.6	74768
tt0183649	movie	Phone Booth	Phone Booth	0	2002.0	\N	81	Crime,Thriller	7.1	275371
tt0183659	movie	Pollock	Pollock	0	2000.0	\N	122	Biography,Drama	7.0	28823
tt0183790	movie	A Knight's Tale	A Knight's Tale	0	2001.0	\N	132	Action,Adventure,Romance	6.9	192416
tt0183869	movie	Taxi 2	Taxi 2	0	2000.0	\N	88	Action,Comedy,Crime	6.5	57192
tt0184526	movie	Gorgeous	Boh lei chun	0	1999.0	\N	121	Action,Comedy,Romance	6.0	13347
tt0184791	movie	O	O	0	2001.0	\N	95	Drama,Romance,Thriller	6.1	21562
tt0184858	movie	Reindeer Games	Reindeer Games	0	2000.0	\N	104	Action,Adventure,Crime	5.8	41125
tt0184894	movie	Shanghai Noon	Shanghai Noon	0	2000.0	\N	110	Action,Adventure,Comedy	6.6	130675
tt0184907	movie	Snow Day	Snow Day	0	2000.0	\N	89	Adventure,Comedy,Family	5.1	13202
tt0185014	movie	Wonder Boys	Wonder Boys	0	2000.0	\N	107	Comedy,Drama	7.2	65299
tt0185125	movie	All About My Mother	Todo sobre mi madre	0	1999.0	\N	101	Drama	7.8	99253
tt0185183	movie	Battlefield Earth	Battlefield Earth	0	2000.0	\N	118	Action,Adventure,Sci-Fi	2.5	81260
tt0185371	movie	House on Haunted Hill	House on Haunted Hill	0	1999.0	\N	93	Horror,Mystery,Thriller	5.6	58291
tt0185431	movie	Little Nicky	Little Nicky	0	2000.0	\N	90	Comedy,Fantasy	5.3	108429
tt0185937	movie	The Blair Witch Project	The Blair Witch Project	0	1999.0	\N	81	Horror,Mystery	6.5	269262
tt0186045	movie	Drowning Mona	Drowning Mona	0	2000.0	\N	96	Comedy,Crime,Mystery	5.7	15053
tt0186151	movie	Frequency	Frequency	0	2000.0	\N	118	Crime,Drama,Mystery	7.4	111234
tt0186508	movie	Buena Vista Social Club	Buena Vista Social Club	0	1999.0	\N	105	Documentary,Music	7.6	19777
tt0186566	movie	Space Cowboys	Space Cowboys	0	2000.0	\N	130	Action,Adventure,Thriller	6.5	83477
tt0186589	movie	Sugar & Spice	Sugar & Spice	0	2001.0	\N	81	Comedy,Crime	5.7	14754
tt0186894	movie	Bounce	Bounce	0	2000.0	\N	106	Drama,Romance	5.8	21226
tt0186975	movie	Down to You	Down to You	0	2000.0	\N	91	Comedy,Drama,Romance	5.0	15393
tt0187078	movie	Gone in 60 Seconds	Gone in Sixty Seconds	0	2000.0	\N	118	Action,Crime,Thriller	6.5	284780
tt0187393	movie	The Patriot	The Patriot	0	2000.0	\N	165	Action,Drama,History	7.2	281695
tt0187696	movie	Anatomy	Anatomie	0	2000.0	\N	103	Horror,Thriller	6.0	13703
tt0187738	movie	Blade II	Blade II	0	2002.0	\N	117	Action,Horror,Sci-Fi	6.7	224678
tt0188453	movie	Birthday Girl	Birthday Girl	0	2001.0	\N	93	Comedy,Crime,Thriller	6.0	25896
tt0188674	movie	Human Traffic	Human Traffic	0	1999.0	\N	99	Comedy,Music	7.1	25573
tt0189192	movie	Just Visiting	Just Visiting	0	2001.0	\N	88	Adventure,Comedy,Fantasy	5.7	19671
tt0189584	movie	The Big Kahuna	The Big Kahuna	0	1999.0	\N	90	Comedy,Drama	6.6	14744
tt0189998	movie	Shadow of the Vampire	Shadow of the Vampire	0	2000.0	\N	92	Drama,Horror	6.9	42904
tt0190138	movie	The Whole Nine Yards	The Whole Nine Yards	0	2000.0	\N	98	Comedy,Crime	6.7	123973
tt0190332	movie	Crouching Tiger, Hidden Dragon	Wo hu cang long	0	2000.0	\N	120	Action,Adventure,Drama	7.9	274915
tt0190374	movie	Dungeons & Dragons	Dungeons & Dragons	0	2000.0	\N	107	Action,Adventure,Fantasy	3.6	34762
